sample_id,raw_path,ground_truth,prediction,confidence,correct
IMG_6955,./test/skeleton_final_v2/rock/IMG_6955.npy,rock,the-finger,0.8160458207130432,False
IMG_6984,./test/skeleton_final_v2/rock/IMG_6984.npy,rock,the-finger,0.6940418481826782,False
IMG_6987,./test/skeleton_final_v2/rock/IMG_6987.npy,rock,thumb,0.7347778081893921,False
IMG_7019,./test/skeleton_final_v2/rock/IMG_7019.npy,rock,ok,0.5760060548782349,False
IMG_7023,./test/skeleton_final_v2/rock/IMG_7023.npy,rock,ok,0.4502062201499939,False
IMG_7054,./test/skeleton_final_v2/rock/IMG_7054.npy,rock,rock,0.7808537483215332,True
IMG_7212,./test/skeleton_final_v2/rock/IMG_7212.npy,rock,rock,0.9677510261535645,True
IMG_7213,./test/skeleton_final_v2/rock/IMG_7213.npy,rock,rock,0.5388122200965881,True
IMG_7214,./test/skeleton_final_v2/rock/IMG_7214.npy,rock,rock,0.7237552404403687,True
IMG_7244,./test/skeleton_final_v2/rock/IMG_7244.npy,rock,rock,0.8531138300895691,True
IMG_7245,./test/skeleton_final_v2/rock/IMG_7245.npy,rock,rock,0.687143862247467,True
IMG_7279,./test/skeleton_final_v2/rock/IMG_7279.npy,rock,the-finger,0.8573850989341736,False
IMG_7305,./test/skeleton_final_v2/rock/IMG_7305.npy,rock,thumb,0.5918578505516052,False
IMG_7307,./test/skeleton_final_v2/rock/IMG_7307.npy,rock,rock,0.860437273979187,True
IMG_7308,./test/skeleton_final_v2/rock/IMG_7308.npy,rock,rock,0.8837289810180664,True
IMG_7309,./test/skeleton_final_v2/rock/IMG_7309.npy,rock,the-finger,0.9608326554298401,False
IMG_7337,./test/skeleton_final_v2/rock/IMG_7337.npy,rock,rock,0.7017984390258789,True
IMG_7338,./test/skeleton_final_v2/rock/IMG_7338.npy,rock,rock,0.9743528366088867,True
IMG_7340,./test/skeleton_final_v2/rock/IMG_7340.npy,rock,the-finger,0.8013461232185364,False
IMG_7370,./test/skeleton_final_v2/rock/IMG_7370.npy,rock,thumb,0.9250653386116028,False
IMG_7371,./test/skeleton_final_v2/rock/IMG_7371.npy,rock,rock,0.9356728196144104,True
IMG_7373,./test/skeleton_final_v2/rock/IMG_7373.npy,rock,rock,0.9226500391960144,True
IMG_7402,./test/skeleton_final_v2/rock/IMG_7402.npy,rock,rock,0.9523643255233765,True
IMG_7404,./test/skeleton_final_v2/rock/IMG_7404.npy,rock,rock,0.9096025228500366,True
IMG_7433,./test/skeleton_final_v2/rock/IMG_7433.npy,rock,rock,0.9739518165588379,True
IMG_7436,./test/skeleton_final_v2/rock/IMG_7436.npy,rock,the-finger,0.8728972673416138,False
IMG_7470,./test/skeleton_final_v2/rock/IMG_7470.npy,rock,the-finger,0.6354241371154785,False
IMG_7502,./test/skeleton_final_v2/rock/IMG_7502.npy,rock,thumb,0.6916989088058472,False
IMG_7503,./test/skeleton_final_v2/rock/IMG_7503.npy,rock,rock,0.9224072694778442,True
IMG_7506,./test/skeleton_final_v2/rock/IMG_7506.npy,rock,the-finger,0.5294709205627441,False
IMG_7539,./test/skeleton_final_v2/rock/IMG_7539.npy,rock,the-finger,0.9168806672096252,False
IMG_7568,./test/skeleton_final_v2/rock/IMG_7568.npy,rock,rock,0.620479941368103,True
IMG_7571,./test/skeleton_final_v2/rock/IMG_7571.npy,rock,thumb,0.4314781725406647,False
IMG_7603,./test/skeleton_final_v2/rock/IMG_7603.npy,rock,rock,0.8920532464981079,True
IMG_7635,./test/skeleton_final_v2/rock/IMG_7635.npy,rock,rock,0.7388818264007568,True
IMG_7636,./test/skeleton_final_v2/rock/IMG_7636.npy,rock,thumb,0.41045859456062317,False
IMG_7637,./test/skeleton_final_v2/rock/IMG_7637.npy,rock,thumb,0.3928534686565399,False
IMG_7638,./test/skeleton_final_v2/rock/IMG_7638.npy,rock,thumb,0.3356153666973114,False
IMG_7639,./test/skeleton_final_v2/rock/IMG_7639.npy,rock,thumb,0.3682706654071808,False
IMG_7680,./test/skeleton_final_v2/rock/IMG_7680.npy,rock,rock,0.5861823558807373,True
IMG_7716,./test/skeleton_final_v2/rock/IMG_7716.npy,rock,rock,0.8828461170196533,True
IMG_7741,./test/skeleton_final_v2/rock/IMG_7741.npy,rock,rock,0.9255454540252686,True
IMG_7742,./test/skeleton_final_v2/rock/IMG_7742.npy,rock,rock,0.9737628698348999,True
IMG_7744,./test/skeleton_final_v2/rock/IMG_7744.npy,rock,rock,0.9631342887878418,True
IMG_7772,./test/skeleton_final_v2/rock/IMG_7772.npy,rock,rock,0.9794714450836182,True
IMG_7838,./test/skeleton_final_v2/rock/IMG_7838.npy,rock,rock,0.9352951645851135,True
IMG_7873,./test/skeleton_final_v2/rock/IMG_7873.npy,rock,rock,0.9636777639389038,True
IMG_7875,./test/skeleton_final_v2/rock/IMG_7875.npy,rock,rock,0.9253029823303223,True
IMG_7876,./test/skeleton_final_v2/rock/IMG_7876.npy,rock,rock,0.7290520668029785,True
IMG_7907,./test/skeleton_final_v2/rock/IMG_7907.npy,rock,rock,0.9095425605773926,True
IMG_7937,./test/skeleton_final_v2/rock/IMG_7937.npy,rock,rock,0.9510451555252075,True
IMG_7939,./test/skeleton_final_v2/rock/IMG_7939.npy,rock,the-finger,0.8382053971290588,False
IMG_7970,./test/skeleton_final_v2/rock/IMG_7970.npy,rock,the-finger,0.5380290150642395,False
IMG_7971,./test/skeleton_final_v2/rock/IMG_7971.npy,rock,rock,0.9048206806182861,True
IMG_8002,./test/skeleton_final_v2/rock/IMG_8002.npy,rock,rock,0.9279105067253113,True
IMG_8032,./test/skeleton_final_v2/rock/IMG_8032.npy,rock,rock,0.9815338253974915,True
IMG_8065,./test/skeleton_final_v2/rock/IMG_8065.npy,rock,rock,0.9403890371322632,True
IMG_8066,./test/skeleton_final_v2/rock/IMG_8066.npy,rock,rock,0.9587128758430481,True
IMG_8068,./test/skeleton_final_v2/rock/IMG_8068.npy,rock,paper,0.6061881184577942,False
IMG_8100,./test/skeleton_final_v2/rock/IMG_8100.npy,rock,thumb,0.5639758110046387,False
IMG_6281,./test/skeleton_final_v2/scissors/IMG_6281.npy,scissors,thumb,0.7076210379600525,False
IMG_6283,./test/skeleton_final_v2/scissors/IMG_6283.npy,scissors,thumb,0.8711755871772766,False
IMG_6284,./test/skeleton_final_v2/scissors/IMG_6284.npy,scissors,scissors,0.6935648322105408,True
IMG_6285,./test/skeleton_final_v2/scissors/IMG_6285.npy,scissors,thumb,0.6521834135055542,False
IMG_6286,./test/skeleton_final_v2/scissors/IMG_6286.npy,scissors,thumb,0.830407977104187,False
IMG_6311,./test/skeleton_final_v2/scissors/IMG_6311.npy,scissors,thumb,0.48096704483032227,False
IMG_6316,./test/skeleton_final_v2/scissors/IMG_6316.npy,scissors,thumb,0.7369713187217712,False
IMG_6351,./test/skeleton_final_v2/scissors/IMG_6351.npy,scissors,scissors,0.6607142090797424,True
IMG_6352,./test/skeleton_final_v2/scissors/IMG_6352.npy,scissors,scissors,0.9996716976165771,True
IMG_6386,./test/skeleton_final_v2/scissors/IMG_6386.npy,scissors,scissors,0.9995007514953613,True
IMG_6387,./test/skeleton_final_v2/scissors/IMG_6387.npy,scissors,scissors,0.9991056323051453,True
IMG_6389,./test/skeleton_final_v2/scissors/IMG_6389.npy,scissors,the-finger,0.6157349348068237,False
IMG_6390,./test/skeleton_final_v2/scissors/IMG_6390.npy,scissors,scissors,0.8356246948242188,True
IMG_6423,./test/skeleton_final_v2/scissors/IMG_6423.npy,scissors,scissors,0.9362338185310364,True
IMG_6424,./test/skeleton_final_v2/scissors/IMG_6424.npy,scissors,scissors,0.9991207718849182,True
IMG_6425,./test/skeleton_final_v2/scissors/IMG_6425.npy,scissors,thumb,0.8879247903823853,False
IMG_6461,./test/skeleton_final_v2/scissors/IMG_6461.npy,scissors,scissors,0.9996837377548218,True
IMG_6463,./test/skeleton_final_v2/scissors/IMG_6463.npy,scissors,scissors,0.9995494484901428,True
IMG_6494,./test/skeleton_final_v2/scissors/IMG_6494.npy,scissors,scissors,0.3591126799583435,True
IMG_6495,./test/skeleton_final_v2/scissors/IMG_6495.npy,scissors,scissors,0.36993107199668884,True
IMG_6534,./test/skeleton_final_v2/scissors/IMG_6534.npy,scissors,scissors,0.4091331660747528,True
IMG_6538,./test/skeleton_final_v2/scissors/IMG_6538.npy,scissors,scissors,0.7579824328422546,True
IMG_6577,./test/skeleton_final_v2/scissors/IMG_6577.npy,scissors,scissors,0.9996391534805298,True
IMG_6614,./test/skeleton_final_v2/scissors/IMG_6614.npy,scissors,scissors,0.9990764856338501,True
IMG_6616,./test/skeleton_final_v2/scissors/IMG_6616.npy,scissors,scissors,0.9997299313545227,True
IMG_6650,./test/skeleton_final_v2/scissors/IMG_6650.npy,scissors,thumb,0.8120962977409363,False
IMG_6729,./test/skeleton_final_v2/scissors/IMG_6729.npy,scissors,ok,0.6137069463729858,False
IMG_6730,./test/skeleton_final_v2/scissors/IMG_6730.npy,scissors,rock,0.6611305475234985,False
IMG_6757,./test/skeleton_final_v2/scissors/IMG_6757.npy,scissors,scissors,0.999103307723999,True
IMG_6827,./test/skeleton_final_v2/scissors/IMG_6827.npy,scissors,thumb,0.6680022478103638,False
IMG_6828,./test/skeleton_final_v2/scissors/IMG_6828.npy,scissors,scissors,0.5616133213043213,True
IMG_6858,./test/skeleton_final_v2/scissors/IMG_6858.npy,scissors,scissors,0.9997236132621765,True
IMG_6859,./test/skeleton_final_v2/scissors/IMG_6859.npy,scissors,scissors,0.9395959973335266,True
IMG_6905,./test/skeleton_final_v2/scissors/IMG_6905.npy,scissors,scissors,0.7893136739730835,True
IMG_6907,./test/skeleton_final_v2/scissors/IMG_6907.npy,scissors,scissors,0.9995342493057251,True
IMG_6908,./test/skeleton_final_v2/scissors/IMG_6908.npy,scissors,scissors,0.9833193421363831,True
IMG_6928,./test/skeleton_final_v2/scissors/IMG_6928.npy,scissors,thumb,0.9921621680259705,False
IMG_6929,./test/skeleton_final_v2/scissors/IMG_6929.npy,scissors,thumb,0.7282344698905945,False
IMG_6930,./test/skeleton_final_v2/scissors/IMG_6930.npy,scissors,thumb,0.7124712467193604,False
IMG_6931,./test/skeleton_final_v2/scissors/IMG_6931.npy,scissors,thumb,0.9702337384223938,False
IMG_6959,./test/skeleton_final_v2/scissors/IMG_6959.npy,scissors,thumb,0.5586944222450256,False
IMG_6962,./test/skeleton_final_v2/scissors/IMG_6962.npy,scissors,thumb,0.9161544442176819,False
IMG_6990,./test/skeleton_final_v2/scissors/IMG_6990.npy,scissors,the-finger,0.423114150762558,False
IMG_6992,./test/skeleton_final_v2/scissors/IMG_6992.npy,scissors,scissors,0.6944632530212402,True
IMG_7060,./test/skeleton_final_v2/scissors/IMG_7060.npy,scissors,thumb,0.538209855556488,False
IMG_7061,./test/skeleton_final_v2/scissors/IMG_7061.npy,scissors,thumb,0.43363139033317566,False
IMG_7063,./test/skeleton_final_v2/scissors/IMG_7063.npy,scissors,scissors,0.5138373374938965,True
IMG_7218,./test/skeleton_final_v2/scissors/IMG_7218.npy,scissors,scissors,0.9997106194496155,True
IMG_7219,./test/skeleton_final_v2/scissors/IMG_7219.npy,scissors,thumb,0.6905949711799622,False
IMG_7220,./test/skeleton_final_v2/scissors/IMG_7220.npy,scissors,thumb,0.8073234558105469,False
IMG_7248,./test/skeleton_final_v2/scissors/IMG_7248.npy,scissors,scissors,0.9989336133003235,True
IMG_7281,./test/skeleton_final_v2/scissors/IMG_7281.npy,scissors,scissors,0.47844961285591125,True
IMG_7283,./test/skeleton_final_v2/scissors/IMG_7283.npy,scissors,thumb,0.9633882641792297,False
IMG_7310,./test/skeleton_final_v2/scissors/IMG_7310.npy,scissors,scissors,0.9983659386634827,True
IMG_7341,./test/skeleton_final_v2/scissors/IMG_7341.npy,scissors,scissors,0.9996236562728882,True
IMG_7342,./test/skeleton_final_v2/scissors/IMG_7342.npy,scissors,thumb,0.4884200096130371,False
IMG_7344,./test/skeleton_final_v2/scissors/IMG_7344.npy,scissors,scissors,0.4188939929008484,True
IMG_7374,./test/skeleton_final_v2/scissors/IMG_7374.npy,scissors,scissors,0.9996423721313477,True
IMG_7376,./test/skeleton_final_v2/scissors/IMG_7376.npy,scissors,scissors,0.998359739780426,True
IMG_7378,./test/skeleton_final_v2/scissors/IMG_7378.npy,scissors,scissors,0.9962729215621948,True
IMG_7406,./test/skeleton_final_v2/scissors/IMG_7406.npy,scissors,paper,0.7459852695465088,False
IMG_7407,./test/skeleton_final_v2/scissors/IMG_7407.npy,scissors,scissors,0.5834336876869202,True
IMG_7408,./test/skeleton_final_v2/scissors/IMG_7408.npy,scissors,thumb,0.6768537759780884,False
IMG_7410,./test/skeleton_final_v2/scissors/IMG_7410.npy,scissors,thumb,0.6405534744262695,False
IMG_7438,./test/skeleton_final_v2/scissors/IMG_7438.npy,scissors,scissors,0.9995742440223694,True
IMG_7441,./test/skeleton_final_v2/scissors/IMG_7441.npy,scissors,scissors,0.7933992147445679,True
IMG_7472,./test/skeleton_final_v2/scissors/IMG_7472.npy,scissors,scissors,0.995468020439148,True
IMG_7474,./test/skeleton_final_v2/scissors/IMG_7474.npy,scissors,scissors,0.9346497654914856,True
IMG_7509,./test/skeleton_final_v2/scissors/IMG_7509.npy,scissors,thumb,0.5620650053024292,False
IMG_7541,./test/skeleton_final_v2/scissors/IMG_7541.npy,scissors,scissors,0.47602516412734985,True
IMG_7543,./test/skeleton_final_v2/scissors/IMG_7543.npy,scissors,thumb,0.5002368688583374,False
IMG_7575,./test/skeleton_final_v2/scissors/IMG_7575.npy,scissors,scissors,0.9982465505599976,True
IMG_7608,./test/skeleton_final_v2/scissors/IMG_7608.npy,scissors,scissors,0.5724483728408813,True
IMG_7642,./test/skeleton_final_v2/scissors/IMG_7642.npy,scissors,scissors,0.4630512595176697,True
IMG_7643,./test/skeleton_final_v2/scissors/IMG_7643.npy,scissors,scissors,0.9988365769386292,True
IMG_7645,./test/skeleton_final_v2/scissors/IMG_7645.npy,scissors,scissors,0.9979771971702576,True
IMG_7648,./test/skeleton_final_v2/scissors/IMG_7648.npy,scissors,scissors,0.9985755681991577,True
IMG_7682,./test/skeleton_final_v2/scissors/IMG_7682.npy,scissors,thumb,0.5271255373954773,False
IMG_7683,./test/skeleton_final_v2/scissors/IMG_7683.npy,scissors,thumb,0.6324933171272278,False
IMG_7684,./test/skeleton_final_v2/scissors/IMG_7684.npy,scissors,scissors,0.7211136817932129,True
IMG_7708,./test/skeleton_final_v2/scissors/IMG_7708.npy,scissors,thumb,0.5702844262123108,False
IMG_7710,./test/skeleton_final_v2/scissors/IMG_7710.npy,scissors,thumb,0.6616180539131165,False
IMG_7711,./test/skeleton_final_v2/scissors/IMG_7711.npy,scissors,thumb,0.6003269553184509,False
IMG_7745,./test/skeleton_final_v2/scissors/IMG_7745.npy,scissors,thumb,0.40458378195762634,False
IMG_7747,./test/skeleton_final_v2/scissors/IMG_7747.npy,scissors,thumb,0.4880150556564331,False
IMG_7748,./test/skeleton_final_v2/scissors/IMG_7748.npy,scissors,thumb,0.44599631428718567,False
IMG_7776,./test/skeleton_final_v2/scissors/IMG_7776.npy,scissors,thumb,0.5203115940093994,False
IMG_7843,./test/skeleton_final_v2/scissors/IMG_7843.npy,scissors,scissors,0.9990554451942444,True
IMG_7846,./test/skeleton_final_v2/scissors/IMG_7846.npy,scissors,scissors,0.5145649313926697,True
IMG_7847,./test/skeleton_final_v2/scissors/IMG_7847.npy,scissors,scissors,0.986553966999054,True
IMG_7878,./test/skeleton_final_v2/scissors/IMG_7878.npy,scissors,thumb,0.5998600125312805,False
IMG_7880,./test/skeleton_final_v2/scissors/IMG_7880.npy,scissors,scissors,0.6301662921905518,True
IMG_7910,./test/skeleton_final_v2/scissors/IMG_7910.npy,scissors,thumb,0.6808488368988037,False
IMG_7911,./test/skeleton_final_v2/scissors/IMG_7911.npy,scissors,thumb,0.549140214920044,False
IMG_7912,./test/skeleton_final_v2/scissors/IMG_7912.npy,scissors,thumb,0.4545777142047882,False
IMG_7913,./test/skeleton_final_v2/scissors/IMG_7913.npy,scissors,scissors,0.37523382902145386,True
IMG_7940,./test/skeleton_final_v2/scissors/IMG_7940.npy,scissors,thumb,0.6144513487815857,False
IMG_7941,./test/skeleton_final_v2/scissors/IMG_7941.npy,scissors,scissors,0.9705726504325867,True
IMG_7942,./test/skeleton_final_v2/scissors/IMG_7942.npy,scissors,scissors,0.9988975524902344,True
IMG_7972,./test/skeleton_final_v2/scissors/IMG_7972.npy,scissors,thumb,0.5265129208564758,False
IMG_8007,./test/skeleton_final_v2/scissors/IMG_8007.npy,scissors,thumb,0.5867613554000854,False
IMG_8008,./test/skeleton_final_v2/scissors/IMG_8008.npy,scissors,thumb,0.47010940313339233,False
IMG_8038,./test/skeleton_final_v2/scissors/IMG_8038.npy,scissors,thumb,0.7015546560287476,False
IMG_8039,./test/skeleton_final_v2/scissors/IMG_8039.npy,scissors,thumb,0.7776799201965332,False
IMG_8070,./test/skeleton_final_v2/scissors/IMG_8070.npy,scissors,thumb,0.5975301265716553,False
IMG_8101,./test/skeleton_final_v2/scissors/IMG_8101.npy,scissors,thumb,0.6463438868522644,False
IMG_8104,./test/skeleton_final_v2/scissors/IMG_8104.npy,scissors,paper,0.4473274350166321,False
IMG_8132,./test/skeleton_final_v2/scissors/IMG_8132.npy,scissors,thumb,0.599836528301239,False
IMG_8135,./test/skeleton_final_v2/scissors/IMG_8135.npy,scissors,scissors,0.9994064569473267,True
IMG_8169,./test/skeleton_final_v2/scissors/IMG_8169.npy,scissors,thumb,0.6355039477348328,False
IMG_8170,./test/skeleton_final_v2/scissors/IMG_8170.npy,scissors,scissors,0.9995372295379639,True
IMG_8171,./test/skeleton_final_v2/scissors/IMG_8171.npy,scissors,thumb,0.9041934013366699,False
IMG_6304,./test/skeleton_final_v2/the-finger/IMG_6304.npy,the-finger,the-finger,0.9996882677078247,True
IMG_6308,./test/skeleton_final_v2/the-finger/IMG_6308.npy,the-finger,the-finger,0.9988620281219482,True
IMG_6309,./test/skeleton_final_v2/the-finger/IMG_6309.npy,the-finger,the-finger,0.9971373081207275,True
IMG_6341,./test/skeleton_final_v2/the-finger/IMG_6341.npy,the-finger,the-finger,0.840824544429779,True
IMG_6343,./test/skeleton_final_v2/the-finger/IMG_6343.npy,the-finger,the-finger,0.9983031749725342,True
IMG_6344,./test/skeleton_final_v2/the-finger/IMG_6344.npy,the-finger,the-finger,0.8372194170951843,True
IMG_6379,./test/skeleton_final_v2/the-finger/IMG_6379.npy,the-finger,the-finger,0.989974319934845,True
IMG_6411,./test/skeleton_final_v2/the-finger/IMG_6411.npy,the-finger,the-finger,0.9675735235214233,True
IMG_6412,./test/skeleton_final_v2/the-finger/IMG_6412.npy,the-finger,the-finger,0.9978432655334473,True
IMG_6413,./test/skeleton_final_v2/the-finger/IMG_6413.npy,the-finger,the-finger,0.9755048155784607,True
IMG_6414,./test/skeleton_final_v2/the-finger/IMG_6414.npy,the-finger,the-finger,0.6080513000488281,True
IMG_6416,./test/skeleton_final_v2/the-finger/IMG_6416.npy,the-finger,scissors,0.49320080876350403,False
IMG_6451,./test/skeleton_final_v2/the-finger/IMG_6451.npy,the-finger,the-finger,0.9052689671516418,True
IMG_6486,./test/skeleton_final_v2/the-finger/IMG_6486.npy,the-finger,the-finger,0.9939939379692078,True
IMG_6491,./test/skeleton_final_v2/the-finger/IMG_6491.npy,the-finger,the-finger,0.9996992349624634,True
IMG_6528,./test/skeleton_final_v2/the-finger/IMG_6528.npy,the-finger,scissors,0.9990915060043335,False
IMG_6529,./test/skeleton_final_v2/the-finger/IMG_6529.npy,the-finger,the-finger,0.9701231122016907,True
IMG_6530,./test/skeleton_final_v2/the-finger/IMG_6530.npy,the-finger,ok,0.8970537781715393,False
IMG_6531,./test/skeleton_final_v2/the-finger/IMG_6531.npy,the-finger,the-finger,0.5582959651947021,True
IMG_6566,./test/skeleton_final_v2/the-finger/IMG_6566.npy,the-finger,the-finger,0.9983453750610352,True
IMG_6567,./test/skeleton_final_v2/the-finger/IMG_6567.npy,the-finger,the-finger,0.978396475315094,True
IMG_6568,./test/skeleton_final_v2/the-finger/IMG_6568.npy,the-finger,the-finger,0.9626893401145935,True
IMG_6638,./test/skeleton_final_v2/the-finger/IMG_6638.npy,the-finger,scissors,0.9661993980407715,False
IMG_6640,./test/skeleton_final_v2/the-finger/IMG_6640.npy,the-finger,the-finger,0.9992712140083313,True
IMG_6677,./test/skeleton_final_v2/the-finger/IMG_6677.npy,the-finger,the-finger,0.9995390176773071,True
IMG_6678,./test/skeleton_final_v2/the-finger/IMG_6678.npy,the-finger,the-finger,0.9994021654129028,True
IMG_6715,./test/skeleton_final_v2/the-finger/IMG_6715.npy,the-finger,the-finger,0.9515059590339661,True
IMG_6718,./test/skeleton_final_v2/the-finger/IMG_6718.npy,the-finger,scissors,0.858253002166748,False
IMG_6719,./test/skeleton_final_v2/the-finger/IMG_6719.npy,the-finger,the-finger,0.9140712022781372,True
IMG_6752,./test/skeleton_final_v2/the-finger/IMG_6752.npy,the-finger,the-finger,0.948576033115387,True
IMG_6754,./test/skeleton_final_v2/the-finger/IMG_6754.npy,the-finger,the-finger,0.9778256416320801,True
IMG_6787,./test/skeleton_final_v2/the-finger/IMG_6787.npy,the-finger,the-finger,0.9979060888290405,True
IMG_6817,./test/skeleton_final_v2/the-finger/IMG_6817.npy,the-finger,ok,0.9540354013442993,False
IMG_6819,./test/skeleton_final_v2/the-finger/IMG_6819.npy,the-finger,the-finger,0.9766659140586853,True
IMG_6820,./test/skeleton_final_v2/the-finger/IMG_6820.npy,the-finger,rock,0.48691698908805847,False
IMG_6847,./test/skeleton_final_v2/the-finger/IMG_6847.npy,the-finger,the-finger,0.9968878626823425,True
IMG_6850,./test/skeleton_final_v2/the-finger/IMG_6850.npy,the-finger,ok,0.5607429146766663,False
IMG_6884,./test/skeleton_final_v2/the-finger/IMG_6884.npy,the-finger,scissors,0.7222906947135925,False
IMG_6885,./test/skeleton_final_v2/the-finger/IMG_6885.npy,the-finger,rock,0.38438668847084045,False
IMG_6919,./test/skeleton_final_v2/the-finger/IMG_6919.npy,the-finger,the-finger,0.9993883371353149,True
IMG_6920,./test/skeleton_final_v2/the-finger/IMG_6920.npy,the-finger,the-finger,0.44511669874191284,True
IMG_6922,./test/skeleton_final_v2/the-finger/IMG_6922.npy,the-finger,the-finger,0.9977555871009827,True
IMG_6949,./test/skeleton_final_v2/the-finger/IMG_6949.npy,the-finger,the-finger,0.9951007962226868,True
IMG_6979,./test/skeleton_final_v2/the-finger/IMG_6979.npy,the-finger,the-finger,0.9991150498390198,True
IMG_6980,./test/skeleton_final_v2/the-finger/IMG_6980.npy,the-finger,the-finger,0.9786761403083801,True
IMG_7050,./test/skeleton_final_v2/the-finger/IMG_7050.npy,the-finger,scissors,0.4557856321334839,False
IMG_7051,./test/skeleton_final_v2/the-finger/IMG_7051.npy,the-finger,the-finger,0.7152954339981079,True
IMG_7052,./test/skeleton_final_v2/the-finger/IMG_7052.npy,the-finger,the-finger,0.7803112864494324,True
IMG_7053,./test/skeleton_final_v2/the-finger/IMG_7053.npy,the-finger,the-finger,0.9852547645568848,True
IMG_7083,./test/skeleton_final_v2/the-finger/IMG_7083.npy,the-finger,the-finger,0.9175456762313843,True
IMG_7084,./test/skeleton_final_v2/the-finger/IMG_7084.npy,the-finger,the-finger,0.9797971844673157,True
IMG_7273,./test/skeleton_final_v2/the-finger/IMG_7273.npy,the-finger,rock,0.7718182802200317,False
IMG_7300,./test/skeleton_final_v2/the-finger/IMG_7300.npy,the-finger,the-finger,0.9968239068984985,True
IMG_7334,./test/skeleton_final_v2/the-finger/IMG_7334.npy,the-finger,the-finger,0.9926353096961975,True
IMG_7335,./test/skeleton_final_v2/the-finger/IMG_7335.npy,the-finger,the-finger,0.8385217189788818,True
IMG_7365,./test/skeleton_final_v2/the-finger/IMG_7365.npy,the-finger,the-finger,0.9974201917648315,True
IMG_7366,./test/skeleton_final_v2/the-finger/IMG_7366.npy,the-finger,the-finger,0.9982995390892029,True
IMG_7397,./test/skeleton_final_v2/the-finger/IMG_7397.npy,the-finger,the-finger,0.9993624091148376,True
IMG_7401,./test/skeleton_final_v2/the-finger/IMG_7401.npy,the-finger,the-finger,0.99652498960495,True
IMG_7429,./test/skeleton_final_v2/the-finger/IMG_7429.npy,the-finger,the-finger,0.9859733581542969,True
IMG_7430,./test/skeleton_final_v2/the-finger/IMG_7430.npy,the-finger,the-finger,0.9940139651298523,True
IMG_7461,./test/skeleton_final_v2/the-finger/IMG_7461.npy,the-finger,the-finger,0.9959391355514526,True
IMG_7462,./test/skeleton_final_v2/the-finger/IMG_7462.npy,the-finger,ok,0.9969026446342468,False
IMG_7465,./test/skeleton_final_v2/the-finger/IMG_7465.npy,the-finger,the-finger,0.7971477508544922,True
IMG_7498,./test/skeleton_final_v2/the-finger/IMG_7498.npy,the-finger,the-finger,0.9940981864929199,True
IMG_7530,./test/skeleton_final_v2/the-finger/IMG_7530.npy,the-finger,the-finger,0.7723430395126343,True
IMG_7563,./test/skeleton_final_v2/the-finger/IMG_7563.npy,the-finger,ok,0.4872802197933197,False
IMG_7564,./test/skeleton_final_v2/the-finger/IMG_7564.npy,the-finger,the-finger,0.9980121850967407,True
IMG_7565,./test/skeleton_final_v2/the-finger/IMG_7565.npy,the-finger,the-finger,0.7641980648040771,True
IMG_7594,./test/skeleton_final_v2/the-finger/IMG_7594.npy,the-finger,the-finger,0.971818745136261,True
IMG_7629,./test/skeleton_final_v2/the-finger/IMG_7629.npy,the-finger,the-finger,0.9953967928886414,True
IMG_7634,./test/skeleton_final_v2/the-finger/IMG_7634.npy,the-finger,the-finger,0.7869940996170044,True
IMG_7672,./test/skeleton_final_v2/the-finger/IMG_7672.npy,the-finger,the-finger,0.9902500510215759,True
IMG_7703,./test/skeleton_final_v2/the-finger/IMG_7703.npy,the-finger,the-finger,0.998708963394165,True
IMG_7704,./test/skeleton_final_v2/the-finger/IMG_7704.npy,the-finger,the-finger,0.9098476767539978,True
IMG_7705,./test/skeleton_final_v2/the-finger/IMG_7705.npy,the-finger,the-finger,0.9615110754966736,True
IMG_7706,./test/skeleton_final_v2/the-finger/IMG_7706.npy,the-finger,the-finger,0.9746609926223755,True
IMG_7734,./test/skeleton_final_v2/the-finger/IMG_7734.npy,the-finger,the-finger,0.98976069688797,True
IMG_7765,./test/skeleton_final_v2/the-finger/IMG_7765.npy,the-finger,the-finger,0.9993554949760437,True
IMG_7766,./test/skeleton_final_v2/the-finger/IMG_7766.npy,the-finger,the-finger,0.9988723397254944,True
IMG_7768,./test/skeleton_final_v2/the-finger/IMG_7768.npy,the-finger,the-finger,0.9907141923904419,True
IMG_7797,./test/skeleton_final_v2/the-finger/IMG_7797.npy,the-finger,the-finger,0.9633721113204956,True
IMG_7798,./test/skeleton_final_v2/the-finger/IMG_7798.npy,the-finger,the-finger,0.9994502663612366,True
IMG_7799,./test/skeleton_final_v2/the-finger/IMG_7799.npy,the-finger,the-finger,0.8804402947425842,True
IMG_7800,./test/skeleton_final_v2/the-finger/IMG_7800.npy,the-finger,the-finger,0.9992473125457764,True
IMG_7868,./test/skeleton_final_v2/the-finger/IMG_7868.npy,the-finger,the-finger,0.9415210485458374,True
IMG_7870,./test/skeleton_final_v2/the-finger/IMG_7870.npy,the-finger,the-finger,0.9872962236404419,True
IMG_7871,./test/skeleton_final_v2/the-finger/IMG_7871.npy,the-finger,the-finger,0.999525785446167,True
IMG_7904,./test/skeleton_final_v2/the-finger/IMG_7904.npy,the-finger,the-finger,0.9702032208442688,True
IMG_7905,./test/skeleton_final_v2/the-finger/IMG_7905.npy,the-finger,the-finger,0.9909147024154663,True
