action,sample_id,input_path,split,handedness
rock,IMG_7680,./test/droh_real2d_wristnorm/rock/IMG_7680.npy,test,Right
rock,IMG_7716,./test/droh_real2d_wristnorm/rock/IMG_7716.npy,test,Right
rock,IMG_7741,./test/droh_real2d_wristnorm/rock/IMG_7741.npy,test,Left
rock,IMG_7742,./test/droh_real2d_wristnorm/rock/IMG_7742.npy,test,Left
rock,IMG_7744,./test/droh_real2d_wristnorm/rock/IMG_7744.npy,test,Left
rock,IMG_7772,./test/droh_real2d_wristnorm/rock/IMG_7772.npy,test,Left
rock,IMG_7838,./test/droh_real2d_wristnorm/rock/IMG_7838.npy,test,Left
rock,IMG_7873,./test/droh_real2d_wristnorm/rock/IMG_7873.npy,test,Left
rock,IMG_7875,./test/droh_real2d_wristnorm/rock/IMG_7875.npy,test,Left
rock,IMG_7876,./test/droh_real2d_wristnorm/rock/IMG_7876.npy,test,Left
rock,IMG_7907,./test/droh_real2d_wristnorm/rock/IMG_7907.npy,test,Left
rock,IMG_7937,./test/droh_real2d_wristnorm/rock/IMG_7937.npy,test,Left
rock,IMG_7939,./test/droh_real2d_wristnorm/rock/IMG_7939.npy,test,Right
rock,IMG_7970,./test/droh_real2d_wristnorm/rock/IMG_7970.npy,test,Right
rock,IMG_7971,./test/droh_real2d_wristnorm/rock/IMG_7971.npy,test,Right
rock,IMG_8002,./test/droh_real2d_wristnorm/rock/IMG_8002.npy,test,Left
rock,IMG_8032,./test/droh_real2d_wristnorm/rock/IMG_8032.npy,test,Left
rock,IMG_8065,./test/droh_real2d_wristnorm/rock/IMG_8065.npy,test,Left
rock,IMG_8066,./test/droh_real2d_wristnorm/rock/IMG_8066.npy,test,Left
rock,IMG_8068,./test/droh_real2d_wristnorm/rock/IMG_8068.npy,test,Right
rock,IMG_8100,./test/droh_real2d_wristnorm/rock/IMG_8100.npy,test,Left
scissors,IMG_6281,./test/droh_real2d_wristnorm/scissors/IMG_6281.npy,test,Left
scissors,IMG_6283,./test/droh_real2d_wristnorm/scissors/IMG_6283.npy,test,Left
scissors,IMG_6284,./test/droh_real2d_wristnorm/scissors/IMG_6284.npy,test,Left
scissors,IMG_6285,./test/droh_real2d_wristnorm/scissors/IMG_6285.npy,test,Left
scissors,IMG_6286,./test/droh_real2d_wristnorm/scissors/IMG_6286.npy,test,Left
scissors,IMG_6311,./test/droh_real2d_wristnorm/scissors/IMG_6311.npy,test,Left
scissors,IMG_6316,./test/droh_real2d_wristnorm/scissors/IMG_6316.npy,test,Left
scissors,IMG_6351,./test/droh_real2d_wristnorm/scissors/IMG_6351.npy,test,Left
scissors,IMG_6352,./test/droh_real2d_wristnorm/scissors/IMG_6352.npy,test,Left
scissors,IMG_6386,./test/droh_real2d_wristnorm/scissors/IMG_6386.npy,test,Left
scissors,IMG_6387,./test/droh_real2d_wristnorm/scissors/IMG_6387.npy,test,Left
scissors,IMG_6389,./test/droh_real2d_wristnorm/scissors/IMG_6389.npy,test,Left
scissors,IMG_6390,./test/droh_real2d_wristnorm/scissors/IMG_6390.npy,test,Right
scissors,IMG_6423,./test/droh_real2d_wristnorm/scissors/IMG_6423.npy,test,Left
scissors,IMG_6424,./test/droh_real2d_wristnorm/scissors/IMG_6424.npy,test,Left
scissors,IMG_6425,./test/droh_real2d_wristnorm/scissors/IMG_6425.npy,test,Left
scissors,IMG_6461,./test/droh_real2d_wristnorm/scissors/IMG_6461.npy,test,Right
scissors,IMG_6463,./test/droh_real2d_wristnorm/scissors/IMG_6463.npy,test,Right
scissors,IMG_6494,./test/droh_real2d_wristnorm/scissors/IMG_6494.npy,test,Left
scissors,IMG_6495,./test/droh_real2d_wristnorm/scissors/IMG_6495.npy,test,Left
scissors,IMG_6534,./test/droh_real2d_wristnorm/scissors/IMG_6534.npy,test,Left
scissors,IMG_6538,./test/droh_real2d_wristnorm/scissors/IMG_6538.npy,test,Left
scissors,IMG_6577,./test/droh_real2d_wristnorm/scissors/IMG_6577.npy,test,Left
scissors,IMG_6614,./test/droh_real2d_wristnorm/scissors/IMG_6614.npy,test,Left
scissors,IMG_6616,./test/droh_real2d_wristnorm/scissors/IMG_6616.npy,test,Left
scissors,IMG_6650,./test/droh_real2d_wristnorm/scissors/IMG_6650.npy,test,Left
scissors,IMG_6729,./test/droh_real2d_wristnorm/scissors/IMG_6729.npy,test,Right
scissors,IMG_6730,./test/droh_real2d_wristnorm/scissors/IMG_6730.npy,test,Right
scissors,IMG_6757,./test/droh_real2d_wristnorm/scissors/IMG_6757.npy,test,Right
scissors,IMG_6827,./test/droh_real2d_wristnorm/scissors/IMG_6827.npy,test,Right
scissors,IMG_6828,./test/droh_real2d_wristnorm/scissors/IMG_6828.npy,test,Right
scissors,IMG_6858,./test/droh_real2d_wristnorm/scissors/IMG_6858.npy,test,Left
scissors,IMG_6859,./test/droh_real2d_wristnorm/scissors/IMG_6859.npy,test,Left
scissors,IMG_6905,./test/droh_real2d_wristnorm/scissors/IMG_6905.npy,test,Right
scissors,IMG_6907,./test/droh_real2d_wristnorm/scissors/IMG_6907.npy,test,Left
scissors,IMG_6908,./test/droh_real2d_wristnorm/scissors/IMG_6908.npy,test,Left
scissors,IMG_6928,./test/droh_real2d_wristnorm/scissors/IMG_6928.npy,test,Left
scissors,IMG_6929,./test/droh_real2d_wristnorm/scissors/IMG_6929.npy,test,Left
scissors,IMG_6930,./test/droh_real2d_wristnorm/scissors/IMG_6930.npy,test,Left
scissors,IMG_6931,./test/droh_real2d_wristnorm/scissors/IMG_6931.npy,test,Left
scissors,IMG_6959,./test/droh_real2d_wristnorm/scissors/IMG_6959.npy,test,Left
scissors,IMG_6962,./test/droh_real2d_wristnorm/scissors/IMG_6962.npy,test,Left
scissors,IMG_6990,./test/droh_real2d_wristnorm/scissors/IMG_6990.npy,test,Left
scissors,IMG_6992,./test/droh_real2d_wristnorm/scissors/IMG_6992.npy,test,Left
scissors,IMG_7060,./test/droh_real2d_wristnorm/scissors/IMG_7060.npy,test,Right
scissors,IMG_7061,./test/droh_real2d_wristnorm/scissors/IMG_7061.npy,test,Right
scissors,IMG_7063,./test/droh_real2d_wristnorm/scissors/IMG_7063.npy,test,Right
scissors,IMG_7218,./test/droh_real2d_wristnorm/scissors/IMG_7218.npy,test,Left
scissors,IMG_7219,./test/droh_real2d_wristnorm/scissors/IMG_7219.npy,test,Left
scissors,IMG_7220,./test/droh_real2d_wristnorm/scissors/IMG_7220.npy,test,Left
scissors,IMG_7248,./test/droh_real2d_wristnorm/scissors/IMG_7248.npy,test,Left
scissors,IMG_7281,./test/droh_real2d_wristnorm/scissors/IMG_7281.npy,test,Left
scissors,IMG_7283,./test/droh_real2d_wristnorm/scissors/IMG_7283.npy,test,Left
scissors,IMG_7310,./test/droh_real2d_wristnorm/scissors/IMG_7310.npy,test,Left
scissors,IMG_7341,./test/droh_real2d_wristnorm/scissors/IMG_7341.npy,test,Left
scissors,IMG_7342,./test/droh_real2d_wristnorm/scissors/IMG_7342.npy,test,Left
scissors,IMG_7344,./test/droh_real2d_wristnorm/scissors/IMG_7344.npy,test,Left
scissors,IMG_7374,./test/droh_real2d_wristnorm/scissors/IMG_7374.npy,test,Right
scissors,IMG_7376,./test/droh_real2d_wristnorm/scissors/IMG_7376.npy,test,Right
scissors,IMG_7378,./test/droh_real2d_wristnorm/scissors/IMG_7378.npy,test,Right
scissors,IMG_7406,./test/droh_real2d_wristnorm/scissors/IMG_7406.npy,test,Right
scissors,IMG_7407,./test/droh_real2d_wristnorm/scissors/IMG_7407.npy,test,Right
scissors,IMG_7408,./test/droh_real2d_wristnorm/scissors/IMG_7408.npy,test,Right
scissors,IMG_7410,./test/droh_real2d_wristnorm/scissors/IMG_7410.npy,test,Right
scissors,IMG_7438,./test/droh_real2d_wristnorm/scissors/IMG_7438.npy,test,Left
scissors,IMG_7441,./test/droh_real2d_wristnorm/scissors/IMG_7441.npy,test,Left
scissors,IMG_7472,./test/droh_real2d_wristnorm/scissors/IMG_7472.npy,test,Right
scissors,IMG_7474,./test/droh_real2d_wristnorm/scissors/IMG_7474.npy,test,Right
scissors,IMG_7509,./test/droh_real2d_wristnorm/scissors/IMG_7509.npy,test,Right
scissors,IMG_7541,./test/droh_real2d_wristnorm/scissors/IMG_7541.npy,test,Left
scissors,IMG_7543,./test/droh_real2d_wristnorm/scissors/IMG_7543.npy,test,Left
scissors,IMG_7575,./test/droh_real2d_wristnorm/scissors/IMG_7575.npy,test,Left
scissors,IMG_7608,./test/droh_real2d_wristnorm/scissors/IMG_7608.npy,test,Left
scissors,IMG_7642,./test/droh_real2d_wristnorm/scissors/IMG_7642.npy,test,Left
scissors,IMG_7643,./test/droh_real2d_wristnorm/scissors/IMG_7643.npy,test,Left
scissors,IMG_7645,./test/droh_real2d_wristnorm/scissors/IMG_7645.npy,test,Left
scissors,IMG_7648,./test/droh_real2d_wristnorm/scissors/IMG_7648.npy,test,Left
scissors,IMG_7682,./test/droh_real2d_wristnorm/scissors/IMG_7682.npy,test,Right
scissors,IMG_7683,./test/droh_real2d_wristnorm/scissors/IMG_7683.npy,test,Right
scissors,IMG_7684,./test/droh_real2d_wristnorm/scissors/IMG_7684.npy,test,Right
scissors,IMG_7708,./test/droh_real2d_wristnorm/scissors/IMG_7708.npy,test,Right
scissors,IMG_7710,./test/droh_real2d_wristnorm/scissors/IMG_7710.npy,test,Right
scissors,IMG_7711,./test/droh_real2d_wristnorm/scissors/IMG_7711.npy,test,Right
scissors,IMG_7745,./test/droh_real2d_wristnorm/scissors/IMG_7745.npy,test,Left
scissors,IMG_7747,./test/droh_real2d_wristnorm/scissors/IMG_7747.npy,test,Left
scissors,IMG_7748,./test/droh_real2d_wristnorm/scissors/IMG_7748.npy,test,Left
scissors,IMG_7776,./test/droh_real2d_wristnorm/scissors/IMG_7776.npy,test,Left
scissors,IMG_7843,./test/droh_real2d_wristnorm/scissors/IMG_7843.npy,test,Left
scissors,IMG_7846,./test/droh_real2d_wristnorm/scissors/IMG_7846.npy,test,Left
scissors,IMG_7847,./test/droh_real2d_wristnorm/scissors/IMG_7847.npy,test,Left
scissors,IMG_7878,./test/droh_real2d_wristnorm/scissors/IMG_7878.npy,test,Left
scissors,IMG_7880,./test/droh_real2d_wristnorm/scissors/IMG_7880.npy,test,Left
scissors,IMG_7910,./test/droh_real2d_wristnorm/scissors/IMG_7910.npy,test,Left
scissors,IMG_7911,./test/droh_real2d_wristnorm/scissors/IMG_7911.npy,test,Left
scissors,IMG_7912,./test/droh_real2d_wristnorm/scissors/IMG_7912.npy,test,Left
scissors,IMG_7913,./test/droh_real2d_wristnorm/scissors/IMG_7913.npy,test,Left
scissors,IMG_7940,./test/droh_real2d_wristnorm/scissors/IMG_7940.npy,test,Left
scissors,IMG_7941,./test/droh_real2d_wristnorm/scissors/IMG_7941.npy,test,Left
scissors,IMG_7942,./test/droh_real2d_wristnorm/scissors/IMG_7942.npy,test,Left
scissors,IMG_7972,./test/droh_real2d_wristnorm/scissors/IMG_7972.npy,test,Right
scissors,IMG_8007,./test/droh_real2d_wristnorm/scissors/IMG_8007.npy,test,Left
scissors,IMG_8008,./test/droh_real2d_wristnorm/scissors/IMG_8008.npy,test,Left
scissors,IMG_8038,./test/droh_real2d_wristnorm/scissors/IMG_8038.npy,test,Left
scissors,IMG_8039,./test/droh_real2d_wristnorm/scissors/IMG_8039.npy,test,Left
scissors,IMG_8070,./test/droh_real2d_wristnorm/scissors/IMG_8070.npy,test,Left
scissors,IMG_8101,./test/droh_real2d_wristnorm/scissors/IMG_8101.npy,test,Left
scissors,IMG_8104,./test/droh_real2d_wristnorm/scissors/IMG_8104.npy,test,Left
scissors,IMG_8132,./test/droh_real2d_wristnorm/scissors/IMG_8132.npy,test,Right
scissors,IMG_8135,./test/droh_real2d_wristnorm/scissors/IMG_8135.npy,test,Right
scissors,IMG_8169,./test/droh_real2d_wristnorm/scissors/IMG_8169.npy,test,Left
scissors,IMG_8170,./test/droh_real2d_wristnorm/scissors/IMG_8170.npy,test,Left
scissors,IMG_8171,./test/droh_real2d_wristnorm/scissors/IMG_8171.npy,test,Left
the-finger,IMG_6304,./test/droh_real2d_wristnorm/the-finger/IMG_6304.npy,test,Left
the-finger,IMG_6308,./test/droh_real2d_wristnorm/the-finger/IMG_6308.npy,test,Left
the-finger,IMG_6309,./test/droh_real2d_wristnorm/the-finger/IMG_6309.npy,test,Left
the-finger,IMG_6341,./test/droh_real2d_wristnorm/the-finger/IMG_6341.npy,test,Left
the-finger,IMG_6343,./test/droh_real2d_wristnorm/the-finger/IMG_6343.npy,test,Left
the-finger,IMG_6344,./test/droh_real2d_wristnorm/the-finger/IMG_6344.npy,test,Left
the-finger,IMG_6379,./test/droh_real2d_wristnorm/the-finger/IMG_6379.npy,test,Left
the-finger,IMG_6411,./test/droh_real2d_wristnorm/the-finger/IMG_6411.npy,test,Left
the-finger,IMG_6412,./test/droh_real2d_wristnorm/the-finger/IMG_6412.npy,test,Left
the-finger,IMG_6413,./test/droh_real2d_wristnorm/the-finger/IMG_6413.npy,test,Left
the-finger,IMG_6414,./test/droh_real2d_wristnorm/the-finger/IMG_6414.npy,test,Left
the-finger,IMG_6416,./test/droh_real2d_wristnorm/the-finger/IMG_6416.npy,test,Left
the-finger,IMG_6451,./test/droh_real2d_wristnorm/the-finger/IMG_6451.npy,test,Left
the-finger,IMG_6486,./test/droh_real2d_wristnorm/the-finger/IMG_6486.npy,test,Right
the-finger,IMG_6491,./test/droh_real2d_wristnorm/the-finger/IMG_6491.npy,test,Right
the-finger,IMG_6528,./test/droh_real2d_wristnorm/the-finger/IMG_6528.npy,test,Left
the-finger,IMG_6529,./test/droh_real2d_wristnorm/the-finger/IMG_6529.npy,test,Left
the-finger,IMG_6530,./test/droh_real2d_wristnorm/the-finger/IMG_6530.npy,test,Left
the-finger,IMG_6531,./test/droh_real2d_wristnorm/the-finger/IMG_6531.npy,test,Left
the-finger,IMG_6566,./test/droh_real2d_wristnorm/the-finger/IMG_6566.npy,test,Left
the-finger,IMG_6567,./test/droh_real2d_wristnorm/the-finger/IMG_6567.npy,test,Left
the-finger,IMG_6568,./test/droh_real2d_wristnorm/the-finger/IMG_6568.npy,test,Left
the-finger,IMG_6638,./test/droh_real2d_wristnorm/the-finger/IMG_6638.npy,test,Left
the-finger,IMG_6640,./test/droh_real2d_wristnorm/the-finger/IMG_6640.npy,test,Left
the-finger,IMG_6677,./test/droh_real2d_wristnorm/the-finger/IMG_6677.npy,test,Left
the-finger,IMG_6678,./test/droh_real2d_wristnorm/the-finger/IMG_6678.npy,test,Left
the-finger,IMG_6715,./test/droh_real2d_wristnorm/the-finger/IMG_6715.npy,test,Left
the-finger,IMG_6718,./test/droh_real2d_wristnorm/the-finger/IMG_6718.npy,test,Left
the-finger,IMG_6719,./test/droh_real2d_wristnorm/the-finger/IMG_6719.npy,test,Right
the-finger,IMG_6752,./test/droh_real2d_wristnorm/the-finger/IMG_6752.npy,test,Right
the-finger,IMG_6754,./test/droh_real2d_wristnorm/the-finger/IMG_6754.npy,test,Right
the-finger,IMG_6787,./test/droh_real2d_wristnorm/the-finger/IMG_6787.npy,test,Right
the-finger,IMG_6817,./test/droh_real2d_wristnorm/the-finger/IMG_6817.npy,test,Left
the-finger,IMG_6819,./test/droh_real2d_wristnorm/the-finger/IMG_6819.npy,test,Left
the-finger,IMG_6820,./test/droh_real2d_wristnorm/the-finger/IMG_6820.npy,test,Left
the-finger,IMG_6847,./test/droh_real2d_wristnorm/the-finger/IMG_6847.npy,test,Right
the-finger,IMG_6850,./test/droh_real2d_wristnorm/the-finger/IMG_6850.npy,test,Right
the-finger,IMG_6884,./test/droh_real2d_wristnorm/the-finger/IMG_6884.npy,test,Left
the-finger,IMG_6885,./test/droh_real2d_wristnorm/the-finger/IMG_6885.npy,test,Right
the-finger,IMG_6919,./test/droh_real2d_wristnorm/the-finger/IMG_6919.npy,test,Left
the-finger,IMG_6920,./test/droh_real2d_wristnorm/the-finger/IMG_6920.npy,test,Left
the-finger,IMG_6922,./test/droh_real2d_wristnorm/the-finger/IMG_6922.npy,test,Left
the-finger,IMG_6949,./test/droh_real2d_wristnorm/the-finger/IMG_6949.npy,test,Left
the-finger,IMG_6979,./test/droh_real2d_wristnorm/the-finger/IMG_6979.npy,test,Left
the-finger,IMG_6980,./test/droh_real2d_wristnorm/the-finger/IMG_6980.npy,test,Left
the-finger,IMG_7050,./test/droh_real2d_wristnorm/the-finger/IMG_7050.npy,test,Right
the-finger,IMG_7051,./test/droh_real2d_wristnorm/the-finger/IMG_7051.npy,test,Right
the-finger,IMG_7052,./test/droh_real2d_wristnorm/the-finger/IMG_7052.npy,test,Right
the-finger,IMG_7053,./test/droh_real2d_wristnorm/the-finger/IMG_7053.npy,test,Right
the-finger,IMG_7083,./test/droh_real2d_wristnorm/the-finger/IMG_7083.npy,test,Right
the-finger,IMG_7084,./test/droh_real2d_wristnorm/the-finger/IMG_7084.npy,test,Right
the-finger,IMG_7273,./test/droh_real2d_wristnorm/the-finger/IMG_7273.npy,test,Left
the-finger,IMG_7300,./test/droh_real2d_wristnorm/the-finger/IMG_7300.npy,test,Left
the-finger,IMG_7334,./test/droh_real2d_wristnorm/the-finger/IMG_7334.npy,test,Left
the-finger,IMG_7335,./test/droh_real2d_wristnorm/the-finger/IMG_7335.npy,test,Left
the-finger,IMG_7365,./test/droh_real2d_wristnorm/the-finger/IMG_7365.npy,test,Left
the-finger,IMG_7366,./test/droh_real2d_wristnorm/the-finger/IMG_7366.npy,test,Left
the-finger,IMG_7397,./test/droh_real2d_wristnorm/the-finger/IMG_7397.npy,test,Right
the-finger,IMG_7401,./test/droh_real2d_wristnorm/the-finger/IMG_7401.npy,test,Right
the-finger,IMG_7429,./test/droh_real2d_wristnorm/the-finger/IMG_7429.npy,test,Right
the-finger,IMG_7430,./test/droh_real2d_wristnorm/the-finger/IMG_7430.npy,test,Right
the-finger,IMG_7461,./test/droh_real2d_wristnorm/the-finger/IMG_7461.npy,test,Left
the-finger,IMG_7462,./test/droh_real2d_wristnorm/the-finger/IMG_7462.npy,test,Left
the-finger,IMG_7465,./test/droh_real2d_wristnorm/the-finger/IMG_7465.npy,test,Right
the-finger,IMG_7498,./test/droh_real2d_wristnorm/the-finger/IMG_7498.npy,test,Right
the-finger,IMG_7530,./test/droh_real2d_wristnorm/the-finger/IMG_7530.npy,test,Right
the-finger,IMG_7563,./test/droh_real2d_wristnorm/the-finger/IMG_7563.npy,test,Left
the-finger,IMG_7564,./test/droh_real2d_wristnorm/the-finger/IMG_7564.npy,test,Left
the-finger,IMG_7565,./test/droh_real2d_wristnorm/the-finger/IMG_7565.npy,test,Left
the-finger,IMG_7594,./test/droh_real2d_wristnorm/the-finger/IMG_7594.npy,test,Left
the-finger,IMG_7629,./test/droh_real2d_wristnorm/the-finger/IMG_7629.npy,test,Left
the-finger,IMG_7634,./test/droh_real2d_wristnorm/the-finger/IMG_7634.npy,test,Left
the-finger,IMG_7672,./test/droh_real2d_wristnorm/the-finger/IMG_7672.npy,test,Left
the-finger,IMG_7703,./test/droh_real2d_wristnorm/the-finger/IMG_7703.npy,test,Right
the-finger,IMG_7704,./test/droh_real2d_wristnorm/the-finger/IMG_7704.npy,test,Right
the-finger,IMG_7705,./test/droh_real2d_wristnorm/the-finger/IMG_7705.npy,test,Right
the-finger,IMG_7706,./test/droh_real2d_wristnorm/the-finger/IMG_7706.npy,test,Right
the-finger,IMG_7734,./test/droh_real2d_wristnorm/the-finger/IMG_7734.npy,test,Right
the-finger,IMG_7765,./test/droh_real2d_wristnorm/the-finger/IMG_7765.npy,test,Left
the-finger,IMG_7766,./test/droh_real2d_wristnorm/the-finger/IMG_7766.npy,test,Left
the-finger,IMG_7768,./test/droh_real2d_wristnorm/the-finger/IMG_7768.npy,test,Left
the-finger,IMG_7797,./test/droh_real2d_wristnorm/the-finger/IMG_7797.npy,test,Left
the-finger,IMG_7798,./test/droh_real2d_wristnorm/the-finger/IMG_7798.npy,test,Left
the-finger,IMG_7799,./test/droh_real2d_wristnorm/the-finger/IMG_7799.npy,test,Left
the-finger,IMG_7800,./test/droh_real2d_wristnorm/the-finger/IMG_7800.npy,test,Left
the-finger,IMG_7868,./test/droh_real2d_wristnorm/the-finger/IMG_7868.npy,test,Left
the-finger,IMG_7870,./test/droh_real2d_wristnorm/the-finger/IMG_7870.npy,test,Left
the-finger,IMG_7871,./test/droh_real2d_wristnorm/the-finger/IMG_7871.npy,test,Left
the-finger,IMG_7904,./test/droh_real2d_wristnorm/the-finger/IMG_7904.npy,test,Left
the-finger,IMG_7905,./test/droh_real2d_wristnorm/the-finger/IMG_7905.npy,test,Left
the-finger,IMG_7934,./test/droh_real2d_wristnorm/the-finger/IMG_7934.npy,test,Left
the-finger,IMG_7935,./test/droh_real2d_wristnorm/the-finger/IMG_7935.npy,test,Left
the-finger,IMG_7963,./test/droh_real2d_wristnorm/the-finger/IMG_7963.npy,test,Left
the-finger,IMG_7966,./test/droh_real2d_wristnorm/the-finger/IMG_7966.npy,test,Left
the-finger,IMG_8026,./test/droh_real2d_wristnorm/the-finger/IMG_8026.npy,test,Left
the-finger,IMG_8027,./test/droh_real2d_wristnorm/the-finger/IMG_8027.npy,test,Left
the-finger,IMG_8030,./test/droh_real2d_wristnorm/the-finger/IMG_8030.npy,test,Left
the-finger,IMG_8059,./test/droh_real2d_wristnorm/the-finger/IMG_8059.npy,test,Left
the-finger,IMG_8092,./test/droh_real2d_wristnorm/the-finger/IMG_8092.npy,test,Left
the-finger,IMG_8095,./test/droh_real2d_wristnorm/the-finger/IMG_8095.npy,test,Left
the-finger,IMG_8122,./test/droh_real2d_wristnorm/the-finger/IMG_8122.npy,test,Left
the-finger,IMG_8162,./test/droh_real2d_wristnorm/the-finger/IMG_8162.npy,test,Right
the-finger,IMG_8192,./test/droh_real2d_wristnorm/the-finger/IMG_8192.npy,test,Left
thumbdown,IMG_6299,./test/droh_real2d_wristnorm/thumbdown/IMG_6299.npy,test,Left
thumbdown,IMG_6301,./test/droh_real2d_wristnorm/thumbdown/IMG_6301.npy,test,Left
thumbdown,IMG_6302,./test/droh_real2d_wristnorm/thumbdown/IMG_6302.npy,test,Left
thumbdown,IMG_6338,./test/droh_real2d_wristnorm/thumbdown/IMG_6338.npy,test,Left
thumbdown,IMG_6368,./test/droh_real2d_wristnorm/thumbdown/IMG_6368.npy,test,Left
thumbdown,IMG_6444,./test/droh_real2d_wristnorm/thumbdown/IMG_6444.npy,test,Left
thumbdown,IMG_6447,./test/droh_real2d_wristnorm/thumbdown/IMG_6447.npy,test,Left
thumbdown,IMG_6483,./test/droh_real2d_wristnorm/thumbdown/IMG_6483.npy,test,Right
thumbdown,IMG_6485,./test/droh_real2d_wristnorm/thumbdown/IMG_6485.npy,test,Right
thumbdown,IMG_6522,./test/droh_real2d_wristnorm/thumbdown/IMG_6522.npy,test,Left
thumbdown,IMG_6524,./test/droh_real2d_wristnorm/thumbdown/IMG_6524.npy,test,Left
thumbdown,IMG_6525,./test/droh_real2d_wristnorm/thumbdown/IMG_6525.npy,test,Left
thumbdown,IMG_6561,./test/droh_real2d_wristnorm/thumbdown/IMG_6561.npy,test,Left
thumbdown,IMG_6562,./test/droh_real2d_wristnorm/thumbdown/IMG_6562.npy,test,Left
thumbdown,IMG_6564,./test/droh_real2d_wristnorm/thumbdown/IMG_6564.npy,test,Left
thumbdown,IMG_6565,./test/droh_real2d_wristnorm/thumbdown/IMG_6565.npy,test,Left
thumbdown,IMG_6601,./test/droh_real2d_wristnorm/thumbdown/IMG_6601.npy,test,Right
thumbdown,IMG_6633,./test/droh_real2d_wristnorm/thumbdown/IMG_6633.npy,test,Left
thumbdown,IMG_6634,./test/droh_real2d_wristnorm/thumbdown/IMG_6634.npy,test,Left
thumbdown,IMG_6635,./test/droh_real2d_wristnorm/thumbdown/IMG_6635.npy,test,Left
thumbdown,IMG_6636,./test/droh_real2d_wristnorm/thumbdown/IMG_6636.npy,test,Left
thumbdown,IMG_6742,./test/droh_real2d_wristnorm/thumbdown/IMG_6742.npy,test,Right
thumbdown,IMG_6747,./test/droh_real2d_wristnorm/thumbdown/IMG_6747.npy,test,Right
thumbdown,IMG_6749,./test/droh_real2d_wristnorm/thumbdown/IMG_6749.npy,test,Right
thumbdown,IMG_6811,./test/droh_real2d_wristnorm/thumbdown/IMG_6811.npy,test,Left
thumbdown,IMG_6813,./test/droh_real2d_wristnorm/thumbdown/IMG_6813.npy,test,Left
thumbdown,IMG_6814,./test/droh_real2d_wristnorm/thumbdown/IMG_6814.npy,test,Left
thumbdown,IMG_6841,./test/droh_real2d_wristnorm/thumbdown/IMG_6841.npy,test,Right
thumbdown,IMG_6878,./test/droh_real2d_wristnorm/thumbdown/IMG_6878.npy,test,Left
thumbdown,IMG_6879,./test/droh_real2d_wristnorm/thumbdown/IMG_6879.npy,test,Left
thumbdown,IMG_6896,./test/droh_real2d_wristnorm/thumbdown/IMG_6896.npy,test,Left
thumbdown,IMG_6898,./test/droh_real2d_wristnorm/thumbdown/IMG_6898.npy,test,Left
thumbdown,IMG_6946,./test/droh_real2d_wristnorm/thumbdown/IMG_6946.npy,test,Left
thumbdown,IMG_6947,./test/droh_real2d_wristnorm/thumbdown/IMG_6947.npy,test,Left
thumbdown,IMG_6976,./test/droh_real2d_wristnorm/thumbdown/IMG_6976.npy,test,Left
thumbdown,IMG_7044,./test/droh_real2d_wristnorm/thumbdown/IMG_7044.npy,test,Right
thumbdown,IMG_7048,./test/droh_real2d_wristnorm/thumbdown/IMG_7048.npy,test,Right
thumbdown,IMG_7079,./test/droh_real2d_wristnorm/thumbdown/IMG_7079.npy,test,Right
thumbdown,IMG_7081,./test/droh_real2d_wristnorm/thumbdown/IMG_7081.npy,test,Right
thumbdown,IMG_7236,./test/droh_real2d_wristnorm/thumbdown/IMG_7236.npy,test,Left
thumbdown,IMG_7267,./test/droh_real2d_wristnorm/thumbdown/IMG_7267.npy,test,Left
thumbdown,IMG_7268,./test/droh_real2d_wristnorm/thumbdown/IMG_7268.npy,test,Left
thumbdown,IMG_7297,./test/droh_real2d_wristnorm/thumbdown/IMG_7297.npy,test,Left
thumbdown,IMG_7330,./test/droh_real2d_wristnorm/thumbdown/IMG_7330.npy,test,Left
thumbdown,IMG_7331,./test/droh_real2d_wristnorm/thumbdown/IMG_7331.npy,test,Left
thumbdown,IMG_7388,./test/droh_real2d_wristnorm/thumbdown/IMG_7388.npy,test,Right
thumbdown,IMG_7424,./test/droh_real2d_wristnorm/thumbdown/IMG_7424.npy,test,Right
thumbdown,IMG_7426,./test/droh_real2d_wristnorm/thumbdown/IMG_7426.npy,test,Right
thumbdown,IMG_7457,./test/droh_real2d_wristnorm/thumbdown/IMG_7457.npy,test,Left
thumbdown,IMG_7459,./test/droh_real2d_wristnorm/thumbdown/IMG_7459.npy,test,Left
thumbdown,IMG_7557,./test/droh_real2d_wristnorm/thumbdown/IMG_7557.npy,test,Left
thumbdown,IMG_7625,./test/droh_real2d_wristnorm/thumbdown/IMG_7625.npy,test,Left
thumbup,IMG_6293,./test/droh_real2d_wristnorm/thumbup/IMG_6293.npy,test,Left
thumbup,IMG_6295,./test/droh_real2d_wristnorm/thumbup/IMG_6295.npy,test,Left
thumbup,IMG_6331,./test/droh_real2d_wristnorm/thumbup/IMG_6331.npy,test,Left
thumbup,IMG_6332,./test/droh_real2d_wristnorm/thumbup/IMG_6332.npy,test,Left
thumbup,IMG_6334,./test/droh_real2d_wristnorm/thumbup/IMG_6334.npy,test,Left
thumbup,IMG_6374,./test/droh_real2d_wristnorm/thumbup/IMG_6374.npy,test,Left
thumbup,IMG_6375,./test/droh_real2d_wristnorm/thumbup/IMG_6375.npy,test,Left
