action,sample_id,split,image_path,skeleton_path,handedness,raw_path
paper,IMG_6865,test,./data/raw_droh/paper/IMG_6865.JPG,./test/skeleton_final_v2/paper/IMG_6865.npy,Left,./test/skeleton_raw/paper/IMG_6865.npy
paper,IMG_6909,test,./data/raw_droh/paper/IMG_6909.JPG,./test/skeleton_final_v2/paper/IMG_6909.npy,Left,./test/skeleton_raw/paper/IMG_6909.npy
paper,IMG_6910,test,./data/raw_droh/paper/IMG_6910.JPG,./test/skeleton_final_v2/paper/IMG_6910.npy,Left,./test/skeleton_raw/paper/IMG_6910.npy
paper,IMG_6911,test,./data/raw_droh/paper/IMG_6911.JPG,./test/skeleton_final_v2/paper/IMG_6911.npy,Left,./test/skeleton_raw/paper/IMG_6911.npy
paper,IMG_6913,test,./data/raw_droh/paper/IMG_6913.JPG,./test/skeleton_final_v2/paper/IMG_6913.npy,Left,./test/skeleton_raw/paper/IMG_6913.npy
paper,IMG_6934,test,./data/raw_droh/paper/IMG_6934.JPG,./test/skeleton_final_v2/paper/IMG_6934.npy,Left,./test/skeleton_raw/paper/IMG_6934.npy
paper,IMG_6935,test,./data/raw_droh/paper/IMG_6935.JPG,./test/skeleton_final_v2/paper/IMG_6935.npy,Left,./test/skeleton_raw/paper/IMG_6935.npy
paper,IMG_6963,test,./data/raw_droh/paper/IMG_6963.JPG,./test/skeleton_final_v2/paper/IMG_6963.npy,Left,./test/skeleton_raw/paper/IMG_6963.npy
paper,IMG_6964,test,./data/raw_droh/paper/IMG_6964.JPG,./test/skeleton_final_v2/paper/IMG_6964.npy,Left,./test/skeleton_raw/paper/IMG_6964.npy
paper,IMG_6965,test,./data/raw_droh/paper/IMG_6965.JPG,./test/skeleton_final_v2/paper/IMG_6965.npy,Left,./test/skeleton_raw/paper/IMG_6965.npy
paper,IMG_6994,test,./data/raw_droh/paper/IMG_6994.JPG,./test/skeleton_final_v2/paper/IMG_6994.npy,Left,./test/skeleton_raw/paper/IMG_6994.npy
paper,IMG_6995,test,./data/raw_droh/paper/IMG_6995.JPG,./test/skeleton_final_v2/paper/IMG_6995.npy,Right,./test/skeleton_raw/paper/IMG_6995.npy
paper,IMG_6996,test,./data/raw_droh/paper/IMG_6996.JPG,./test/skeleton_final_v2/paper/IMG_6996.npy,Left,./test/skeleton_raw/paper/IMG_6996.npy
paper,IMG_7033,test,./data/raw_droh/paper/IMG_7033.JPG,./test/skeleton_final_v2/paper/IMG_7033.npy,Right,./test/skeleton_raw/paper/IMG_7033.npy
paper,IMG_7064,test,./data/raw_droh/paper/IMG_7064.JPG,./test/skeleton_final_v2/paper/IMG_7064.npy,Right,./test/skeleton_raw/paper/IMG_7064.npy
paper,IMG_7065,test,./data/raw_droh/paper/IMG_7065.JPG,./test/skeleton_final_v2/paper/IMG_7065.npy,Right,./test/skeleton_raw/paper/IMG_7065.npy
paper,IMG_7067,test,./data/raw_droh/paper/IMG_7067.JPG,./test/skeleton_final_v2/paper/IMG_7067.npy,Right,./test/skeleton_raw/paper/IMG_7067.npy
paper,IMG_7068,test,./data/raw_droh/paper/IMG_7068.JPG,./test/skeleton_final_v2/paper/IMG_7068.npy,Right,./test/skeleton_raw/paper/IMG_7068.npy
paper,IMG_7222,test,./data/raw_droh/paper/IMG_7222.JPG,./test/skeleton_final_v2/paper/IMG_7222.npy,Left,./test/skeleton_raw/paper/IMG_7222.npy
paper,IMG_7223,test,./data/raw_droh/paper/IMG_7223.JPG,./test/skeleton_final_v2/paper/IMG_7223.npy,Left,./test/skeleton_raw/paper/IMG_7223.npy
paper,IMG_7224,test,./data/raw_droh/paper/IMG_7224.JPG,./test/skeleton_final_v2/paper/IMG_7224.npy,Left,./test/skeleton_raw/paper/IMG_7224.npy
paper,IMG_7254,test,./data/raw_droh/paper/IMG_7254.JPG,./test/skeleton_final_v2/paper/IMG_7254.npy,Left,./test/skeleton_raw/paper/IMG_7254.npy
paper,IMG_7285,test,./data/raw_droh/paper/IMG_7285.JPG,./test/skeleton_final_v2/paper/IMG_7285.npy,Left,./test/skeleton_raw/paper/IMG_7285.npy
paper,IMG_7286,test,./data/raw_droh/paper/IMG_7286.JPG,./test/skeleton_final_v2/paper/IMG_7286.npy,Left,./test/skeleton_raw/paper/IMG_7286.npy
paper,IMG_7316,test,./data/raw_droh/paper/IMG_7316.JPG,./test/skeleton_final_v2/paper/IMG_7316.npy,Left,./test/skeleton_raw/paper/IMG_7316.npy
paper,IMG_7317,test,./data/raw_droh/paper/IMG_7317.JPG,./test/skeleton_final_v2/paper/IMG_7317.npy,Left,./test/skeleton_raw/paper/IMG_7317.npy
paper,IMG_7345,test,./data/raw_droh/paper/IMG_7345.JPG,./test/skeleton_final_v2/paper/IMG_7345.npy,Left,./test/skeleton_raw/paper/IMG_7345.npy
paper,IMG_7347,test,./data/raw_droh/paper/IMG_7347.JPG,./test/skeleton_final_v2/paper/IMG_7347.npy,Left,./test/skeleton_raw/paper/IMG_7347.npy
paper,IMG_7349,test,./data/raw_droh/paper/IMG_7349.JPG,./test/skeleton_final_v2/paper/IMG_7349.npy,Left,./test/skeleton_raw/paper/IMG_7349.npy
paper,IMG_7382,test,./data/raw_droh/paper/IMG_7382.JPG,./test/skeleton_final_v2/paper/IMG_7382.npy,Right,./test/skeleton_raw/paper/IMG_7382.npy
paper,IMG_7414,test,./data/raw_droh/paper/IMG_7414.JPG,./test/skeleton_final_v2/paper/IMG_7414.npy,Right,./test/skeleton_raw/paper/IMG_7414.npy
paper,IMG_7443,test,./data/raw_droh/paper/IMG_7443.JPG,./test/skeleton_final_v2/paper/IMG_7443.npy,Left,./test/skeleton_raw/paper/IMG_7443.npy
paper,IMG_7446,test,./data/raw_droh/paper/IMG_7446.JPG,./test/skeleton_final_v2/paper/IMG_7446.npy,Left,./test/skeleton_raw/paper/IMG_7446.npy
paper,IMG_7447,test,./data/raw_droh/paper/IMG_7447.JPG,./test/skeleton_final_v2/paper/IMG_7447.npy,Left,./test/skeleton_raw/paper/IMG_7447.npy
paper,IMG_7476,test,./data/raw_droh/paper/IMG_7476.JPG,./test/skeleton_final_v2/paper/IMG_7476.npy,Right,./test/skeleton_raw/paper/IMG_7476.npy
paper,IMG_7477,test,./data/raw_droh/paper/IMG_7477.JPG,./test/skeleton_final_v2/paper/IMG_7477.npy,Right,./test/skeleton_raw/paper/IMG_7477.npy
paper,IMG_7513,test,./data/raw_droh/paper/IMG_7513.JPG,./test/skeleton_final_v2/paper/IMG_7513.npy,Right,./test/skeleton_raw/paper/IMG_7513.npy
paper,IMG_7515,test,./data/raw_droh/paper/IMG_7515.JPG,./test/skeleton_final_v2/paper/IMG_7515.npy,Left,./test/skeleton_raw/paper/IMG_7515.npy
paper,IMG_7545,test,./data/raw_droh/paper/IMG_7545.JPG,./test/skeleton_final_v2/paper/IMG_7545.npy,Left,./test/skeleton_raw/paper/IMG_7545.npy
paper,IMG_7578,test,./data/raw_droh/paper/IMG_7578.JPG,./test/skeleton_final_v2/paper/IMG_7578.npy,Left,./test/skeleton_raw/paper/IMG_7578.npy
paper,IMG_7579,test,./data/raw_droh/paper/IMG_7579.JPG,./test/skeleton_final_v2/paper/IMG_7579.npy,Left,./test/skeleton_raw/paper/IMG_7579.npy
paper,IMG_7609,test,./data/raw_droh/paper/IMG_7609.JPG,./test/skeleton_final_v2/paper/IMG_7609.npy,Left,./test/skeleton_raw/paper/IMG_7609.npy
paper,IMG_7610,test,./data/raw_droh/paper/IMG_7610.JPG,./test/skeleton_final_v2/paper/IMG_7610.npy,Right,./test/skeleton_raw/paper/IMG_7610.npy
paper,IMG_7611,test,./data/raw_droh/paper/IMG_7611.JPG,./test/skeleton_final_v2/paper/IMG_7611.npy,Left,./test/skeleton_raw/paper/IMG_7611.npy
paper,IMG_7652,test,./data/raw_droh/paper/IMG_7652.JPG,./test/skeleton_final_v2/paper/IMG_7652.npy,Left,./test/skeleton_raw/paper/IMG_7652.npy
paper,IMG_7653,test,./data/raw_droh/paper/IMG_7653.JPG,./test/skeleton_final_v2/paper/IMG_7653.npy,Left,./test/skeleton_raw/paper/IMG_7653.npy
paper,IMG_7717,test,./data/raw_droh/paper/IMG_7717.JPG,./test/skeleton_final_v2/paper/IMG_7717.npy,Right,./test/skeleton_raw/paper/IMG_7717.npy
paper,IMG_7718,test,./data/raw_droh/paper/IMG_7718.JPG,./test/skeleton_final_v2/paper/IMG_7718.npy,Right,./test/skeleton_raw/paper/IMG_7718.npy
paper,IMG_7719,test,./data/raw_droh/paper/IMG_7719.JPG,./test/skeleton_final_v2/paper/IMG_7719.npy,Right,./test/skeleton_raw/paper/IMG_7719.npy
paper,IMG_7720,test,./data/raw_droh/paper/IMG_7720.JPG,./test/skeleton_final_v2/paper/IMG_7720.npy,Left,./test/skeleton_raw/paper/IMG_7720.npy
paper,IMG_7750,test,./data/raw_droh/paper/IMG_7750.JPG,./test/skeleton_final_v2/paper/IMG_7750.npy,Left,./test/skeleton_raw/paper/IMG_7750.npy
paper,IMG_7778,test,./data/raw_droh/paper/IMG_7778.JPG,./test/skeleton_final_v2/paper/IMG_7778.npy,Left,./test/skeleton_raw/paper/IMG_7778.npy
paper,IMG_7781,test,./data/raw_droh/paper/IMG_7781.JPG,./test/skeleton_final_v2/paper/IMG_7781.npy,Left,./test/skeleton_raw/paper/IMG_7781.npy
paper,IMG_7850,test,./data/raw_droh/paper/IMG_7850.JPG,./test/skeleton_final_v2/paper/IMG_7850.npy,Left,./test/skeleton_raw/paper/IMG_7850.npy
paper,IMG_7882,test,./data/raw_droh/paper/IMG_7882.JPG,./test/skeleton_final_v2/paper/IMG_7882.npy,Left,./test/skeleton_raw/paper/IMG_7882.npy
paper,IMG_7883,test,./data/raw_droh/paper/IMG_7883.JPG,./test/skeleton_final_v2/paper/IMG_7883.npy,Left,./test/skeleton_raw/paper/IMG_7883.npy
paper,IMG_7884,test,./data/raw_droh/paper/IMG_7884.JPG,./test/skeleton_final_v2/paper/IMG_7884.npy,Left,./test/skeleton_raw/paper/IMG_7884.npy
paper,IMG_7885,test,./data/raw_droh/paper/IMG_7885.JPG,./test/skeleton_final_v2/paper/IMG_7885.npy,Left,./test/skeleton_raw/paper/IMG_7885.npy
paper,IMG_7946,test,./data/raw_droh/paper/IMG_7946.JPG,./test/skeleton_final_v2/paper/IMG_7946.npy,Left,./test/skeleton_raw/paper/IMG_7946.npy
paper,IMG_7947,test,./data/raw_droh/paper/IMG_7947.JPG,./test/skeleton_final_v2/paper/IMG_7947.npy,Left,./test/skeleton_raw/paper/IMG_7947.npy
paper,IMG_7977,test,./data/raw_droh/paper/IMG_7977.JPG,./test/skeleton_final_v2/paper/IMG_7977.npy,Right,./test/skeleton_raw/paper/IMG_7977.npy
paper,IMG_7979,test,./data/raw_droh/paper/IMG_7979.JPG,./test/skeleton_final_v2/paper/IMG_7979.npy,Right,./test/skeleton_raw/paper/IMG_7979.npy
paper,IMG_8042,test,./data/raw_droh/paper/IMG_8042.JPG,./test/skeleton_final_v2/paper/IMG_8042.npy,Left,./test/skeleton_raw/paper/IMG_8042.npy
paper,IMG_8043,test,./data/raw_droh/paper/IMG_8043.JPG,./test/skeleton_final_v2/paper/IMG_8043.npy,Left,./test/skeleton_raw/paper/IMG_8043.npy
paper,IMG_8044,test,./data/raw_droh/paper/IMG_8044.JPG,./test/skeleton_final_v2/paper/IMG_8044.npy,Left,./test/skeleton_raw/paper/IMG_8044.npy
paper,IMG_8073,test,./data/raw_droh/paper/IMG_8073.JPG,./test/skeleton_final_v2/paper/IMG_8073.npy,Left,./test/skeleton_raw/paper/IMG_8073.npy
paper,IMG_8075,test,./data/raw_droh/paper/IMG_8075.JPG,./test/skeleton_final_v2/paper/IMG_8075.npy,Left,./test/skeleton_raw/paper/IMG_8075.npy
paper,IMG_8105,test,./data/raw_droh/paper/IMG_8105.JPG,./test/skeleton_final_v2/paper/IMG_8105.npy,Left,./test/skeleton_raw/paper/IMG_8105.npy
paper,IMG_8106,test,./data/raw_droh/paper/IMG_8106.JPG,./test/skeleton_final_v2/paper/IMG_8106.npy,Left,./test/skeleton_raw/paper/IMG_8106.npy
paper,IMG_8139,test,./data/raw_droh/paper/IMG_8139.JPG,./test/skeleton_final_v2/paper/IMG_8139.npy,Right,./test/skeleton_raw/paper/IMG_8139.npy
paper,IMG_8174,test,./data/raw_droh/paper/IMG_8174.JPG,./test/skeleton_final_v2/paper/IMG_8174.npy,Left,./test/skeleton_raw/paper/IMG_8174.npy
rock,IMG_6254,test,./data/raw_droh/rock/IMG_6254.JPG,./test/skeleton_final_v2/rock/IMG_6254.npy,Left,./test/skeleton_raw/rock/IMG_6254.npy
rock,IMG_6265,test,./data/raw_droh/rock/IMG_6265.JPG,./test/skeleton_final_v2/rock/IMG_6265.npy,Left,./test/skeleton_raw/rock/IMG_6265.npy
rock,IMG_6266,test,./data/raw_droh/rock/IMG_6266.JPG,./test/skeleton_final_v2/rock/IMG_6266.npy,Left,./test/skeleton_raw/rock/IMG_6266.npy
rock,IMG_6267,test,./data/raw_droh/rock/IMG_6267.JPG,./test/skeleton_final_v2/rock/IMG_6267.npy,Left,./test/skeleton_raw/rock/IMG_6267.npy
rock,IMG_6271,test,./data/raw_droh/rock/IMG_6271.JPG,./test/skeleton_final_v2/rock/IMG_6271.npy,Left,./test/skeleton_raw/rock/IMG_6271.npy
rock,IMG_6272,test,./data/raw_droh/rock/IMG_6272.JPG,./test/skeleton_final_v2/rock/IMG_6272.npy,Left,./test/skeleton_raw/rock/IMG_6272.npy
rock,IMG_6318,test,./data/raw_droh/rock/IMG_6318.JPG,./test/skeleton_final_v2/rock/IMG_6318.npy,Left,./test/skeleton_raw/rock/IMG_6318.npy
rock,IMG_6321,test,./data/raw_droh/rock/IMG_6321.JPG,./test/skeleton_final_v2/rock/IMG_6321.npy,Left,./test/skeleton_raw/rock/IMG_6321.npy
rock,IMG_6345,test,./data/raw_droh/rock/IMG_6345.JPG,./test/skeleton_final_v2/rock/IMG_6345.npy,Left,./test/skeleton_raw/rock/IMG_6345.npy
rock,IMG_6346,test,./data/raw_droh/rock/IMG_6346.JPG,./test/skeleton_final_v2/rock/IMG_6346.npy,Left,./test/skeleton_raw/rock/IMG_6346.npy
rock,IMG_6348,test,./data/raw_droh/rock/IMG_6348.JPG,./test/skeleton_final_v2/rock/IMG_6348.npy,Left,./test/skeleton_raw/rock/IMG_6348.npy
rock,IMG_6349,test,./data/raw_droh/rock/IMG_6349.JPG,./test/skeleton_final_v2/rock/IMG_6349.npy,Left,./test/skeleton_raw/rock/IMG_6349.npy
rock,IMG_6384,test,./data/raw_droh/rock/IMG_6384.JPG,./test/skeleton_final_v2/rock/IMG_6384.npy,Left,./test/skeleton_raw/rock/IMG_6384.npy
rock,IMG_6385,test,./data/raw_droh/rock/IMG_6385.JPG,./test/skeleton_final_v2/rock/IMG_6385.npy,Left,./test/skeleton_raw/rock/IMG_6385.npy
rock,IMG_6417,test,./data/raw_droh/rock/IMG_6417.JPG,./test/skeleton_final_v2/rock/IMG_6417.npy,Left,./test/skeleton_raw/rock/IMG_6417.npy
rock,IMG_6418,test,./data/raw_droh/rock/IMG_6418.JPG,./test/skeleton_final_v2/rock/IMG_6418.npy,Left,./test/skeleton_raw/rock/IMG_6418.npy
rock,IMG_6420,test,./data/raw_droh/rock/IMG_6420.JPG,./test/skeleton_final_v2/rock/IMG_6420.npy,Left,./test/skeleton_raw/rock/IMG_6420.npy
rock,IMG_6460,test,./data/raw_droh/rock/IMG_6460.JPG,./test/skeleton_final_v2/rock/IMG_6460.npy,Right,./test/skeleton_raw/rock/IMG_6460.npy
rock,IMG_6499,test,./data/raw_droh/rock/IMG_6499.JPG,./test/skeleton_final_v2/rock/IMG_6499.npy,Left,./test/skeleton_raw/rock/IMG_6499.npy
rock,IMG_6500,test,./data/raw_droh/rock/IMG_6500.JPG,./test/skeleton_final_v2/rock/IMG_6500.npy,Left,./test/skeleton_raw/rock/IMG_6500.npy
rock,IMG_6502,test,./data/raw_droh/rock/IMG_6502.JPG,./test/skeleton_final_v2/rock/IMG_6502.npy,Left,./test/skeleton_raw/rock/IMG_6502.npy
rock,IMG_6503,test,./data/raw_droh/rock/IMG_6503.JPG,./test/skeleton_final_v2/rock/IMG_6503.npy,Left,./test/skeleton_raw/rock/IMG_6503.npy
rock,IMG_6541,test,./data/raw_droh/rock/IMG_6541.JPG,./test/skeleton_final_v2/rock/IMG_6541.npy,Left,./test/skeleton_raw/rock/IMG_6541.npy
rock,IMG_6543,test,./data/raw_droh/rock/IMG_6543.JPG,./test/skeleton_final_v2/rock/IMG_6543.npy,Left,./test/skeleton_raw/rock/IMG_6543.npy
rock,IMG_6574,test,./data/raw_droh/rock/IMG_6574.JPG,./test/skeleton_final_v2/rock/IMG_6574.npy,Left,./test/skeleton_raw/rock/IMG_6574.npy
rock,IMG_6575,test,./data/raw_droh/rock/IMG_6575.JPG,./test/skeleton_final_v2/rock/IMG_6575.npy,Left,./test/skeleton_raw/rock/IMG_6575.npy
rock,IMG_6611,test,./data/raw_droh/rock/IMG_6611.JPG,./test/skeleton_final_v2/rock/IMG_6611.npy,Left,./test/skeleton_raw/rock/IMG_6611.npy
rock,IMG_6641,test,./data/raw_droh/rock/IMG_6641.JPG,./test/skeleton_final_v2/rock/IMG_6641.npy,Left,./test/skeleton_raw/rock/IMG_6641.npy
rock,IMG_6700,test,./data/raw_droh/rock/IMG_6700.JPG,./test/skeleton_final_v2/rock/IMG_6700.npy,Left,./test/skeleton_raw/rock/IMG_6700.npy
rock,IMG_6701,test,./data/raw_droh/rock/IMG_6701.JPG,./test/skeleton_final_v2/rock/IMG_6701.npy,Left,./test/skeleton_raw/rock/IMG_6701.npy
rock,IMG_6720,test,./data/raw_droh/rock/IMG_6720.JPG,./test/skeleton_final_v2/rock/IMG_6720.npy,Right,./test/skeleton_raw/rock/IMG_6720.npy
rock,IMG_6723,test,./data/raw_droh/rock/IMG_6723.JPG,./test/skeleton_final_v2/rock/IMG_6723.npy,Right,./test/skeleton_raw/rock/IMG_6723.npy
rock,IMG_6765,test,./data/raw_droh/rock/IMG_6765.JPG,./test/skeleton_final_v2/rock/IMG_6765.npy,Right,./test/skeleton_raw/rock/IMG_6765.npy
rock,IMG_6793,test,./data/raw_droh/rock/IMG_6793.JPG,./test/skeleton_final_v2/rock/IMG_6793.npy,Left,./test/skeleton_raw/rock/IMG_6793.npy
rock,IMG_6794,test,./data/raw_droh/rock/IMG_6794.JPG,./test/skeleton_final_v2/rock/IMG_6794.npy,Left,./test/skeleton_raw/rock/IMG_6794.npy
rock,IMG_6796,test,./data/raw_droh/rock/IMG_6796.JPG,./test/skeleton_final_v2/rock/IMG_6796.npy,Left,./test/skeleton_raw/rock/IMG_6796.npy
rock,IMG_6821,test,./data/raw_droh/rock/IMG_6821.JPG,./test/skeleton_final_v2/rock/IMG_6821.npy,Right,./test/skeleton_raw/rock/IMG_6821.npy
rock,IMG_6822,test,./data/raw_droh/rock/IMG_6822.JPG,./test/skeleton_final_v2/rock/IMG_6822.npy,Right,./test/skeleton_raw/rock/IMG_6822.npy
rock,IMG_6824,test,./data/raw_droh/rock/IMG_6824.JPG,./test/skeleton_final_v2/rock/IMG_6824.npy,Right,./test/skeleton_raw/rock/IMG_6824.npy
rock,IMG_6851,test,./data/raw_droh/rock/IMG_6851.JPG,./test/skeleton_final_v2/rock/IMG_6851.npy,Left,./test/skeleton_raw/rock/IMG_6851.npy
rock,IMG_6853,test,./data/raw_droh/rock/IMG_6853.JPG,./test/skeleton_final_v2/rock/IMG_6853.npy,Left,./test/skeleton_raw/rock/IMG_6853.npy
rock,IMG_6855,test,./data/raw_droh/rock/IMG_6855.JPG,./test/skeleton_final_v2/rock/IMG_6855.npy,Left,./test/skeleton_raw/rock/IMG_6855.npy
rock,IMG_6900,test,./data/raw_droh/rock/IMG_6900.JPG,./test/skeleton_final_v2/rock/IMG_6900.npy,Left,./test/skeleton_raw/rock/IMG_6900.npy
rock,IMG_6902,test,./data/raw_droh/rock/IMG_6902.JPG,./test/skeleton_final_v2/rock/IMG_6902.npy,Left,./test/skeleton_raw/rock/IMG_6902.npy
rock,IMG_6904,test,./data/raw_droh/rock/IMG_6904.JPG,./test/skeleton_final_v2/rock/IMG_6904.npy,Left,./test/skeleton_raw/rock/IMG_6904.npy
rock,IMG_6924,test,./data/raw_droh/rock/IMG_6924.JPG,./test/skeleton_final_v2/rock/IMG_6924.npy,Left,./test/skeleton_raw/rock/IMG_6924.npy
rock,IMG_6925,test,./data/raw_droh/rock/IMG_6925.JPG,./test/skeleton_final_v2/rock/IMG_6925.npy,Left,./test/skeleton_raw/rock/IMG_6925.npy
rock,IMG_6927,test,./data/raw_droh/rock/IMG_6927.JPG,./test/skeleton_final_v2/rock/IMG_6927.npy,Left,./test/skeleton_raw/rock/IMG_6927.npy
rock,IMG_6954,test,./data/raw_droh/rock/IMG_6954.JPG,./test/skeleton_final_v2/rock/IMG_6954.npy,Left,./test/skeleton_raw/rock/IMG_6954.npy
rock,IMG_6955,test,./data/raw_droh/rock/IMG_6955.JPG,./test/skeleton_final_v2/rock/IMG_6955.npy,Left,./test/skeleton_raw/rock/IMG_6955.npy
rock,IMG_6984,test,./data/raw_droh/rock/IMG_6984.JPG,./test/skeleton_final_v2/rock/IMG_6984.npy,Left,./test/skeleton_raw/rock/IMG_6984.npy
rock,IMG_6987,test,./data/raw_droh/rock/IMG_6987.JPG,./test/skeleton_final_v2/rock/IMG_6987.npy,Left,./test/skeleton_raw/rock/IMG_6987.npy
rock,IMG_7019,test,./data/raw_droh/rock/IMG_7019.JPG,./test/skeleton_final_v2/rock/IMG_7019.npy,Left,./test/skeleton_raw/rock/IMG_7019.npy
rock,IMG_7023,test,./data/raw_droh/rock/IMG_7023.JPG,./test/skeleton_final_v2/rock/IMG_7023.npy,Left,./test/skeleton_raw/rock/IMG_7023.npy
rock,IMG_7054,test,./data/raw_droh/rock/IMG_7054.JPG,./test/skeleton_final_v2/rock/IMG_7054.npy,Right,./test/skeleton_raw/rock/IMG_7054.npy
rock,IMG_7212,test,./data/raw_droh/rock/IMG_7212.JPG,./test/skeleton_final_v2/rock/IMG_7212.npy,Left,./test/skeleton_raw/rock/IMG_7212.npy
rock,IMG_7213,test,./data/raw_droh/rock/IMG_7213.JPG,./test/skeleton_final_v2/rock/IMG_7213.npy,Left,./test/skeleton_raw/rock/IMG_7213.npy
rock,IMG_7214,test,./data/raw_droh/rock/IMG_7214.JPG,./test/skeleton_final_v2/rock/IMG_7214.npy,Left,./test/skeleton_raw/rock/IMG_7214.npy
rock,IMG_7244,test,./data/raw_droh/rock/IMG_7244.JPG,./test/skeleton_final_v2/rock/IMG_7244.npy,Left,./test/skeleton_raw/rock/IMG_7244.npy
rock,IMG_7245,test,./data/raw_droh/rock/IMG_7245.JPG,./test/skeleton_final_v2/rock/IMG_7245.npy,Left,./test/skeleton_raw/rock/IMG_7245.npy
rock,IMG_7279,test,./data/raw_droh/rock/IMG_7279.JPG,./test/skeleton_final_v2/rock/IMG_7279.npy,Left,./test/skeleton_raw/rock/IMG_7279.npy
rock,IMG_7305,test,./data/raw_droh/rock/IMG_7305.JPG,./test/skeleton_final_v2/rock/IMG_7305.npy,Left,./test/skeleton_raw/rock/IMG_7305.npy
rock,IMG_7307,test,./data/raw_droh/rock/IMG_7307.JPG,./test/skeleton_final_v2/rock/IMG_7307.npy,Left,./test/skeleton_raw/rock/IMG_7307.npy
rock,IMG_7308,test,./data/raw_droh/rock/IMG_7308.JPG,./test/skeleton_final_v2/rock/IMG_7308.npy,Left,./test/skeleton_raw/rock/IMG_7308.npy
rock,IMG_7309,test,./data/raw_droh/rock/IMG_7309.JPG,./test/skeleton_final_v2/rock/IMG_7309.npy,Left,./test/skeleton_raw/rock/IMG_7309.npy
rock,IMG_7337,test,./data/raw_droh/rock/IMG_7337.JPG,./test/skeleton_final_v2/rock/IMG_7337.npy,Left,./test/skeleton_raw/rock/IMG_7337.npy
rock,IMG_7338,test,./data/raw_droh/rock/IMG_7338.JPG,./test/skeleton_final_v2/rock/IMG_7338.npy,Left,./test/skeleton_raw/rock/IMG_7338.npy
rock,IMG_7340,test,./data/raw_droh/rock/IMG_7340.JPG,./test/skeleton_final_v2/rock/IMG_7340.npy,Left,./test/skeleton_raw/rock/IMG_7340.npy
rock,IMG_7370,test,./data/raw_droh/rock/IMG_7370.JPG,./test/skeleton_final_v2/rock/IMG_7370.npy,Right,./test/skeleton_raw/rock/IMG_7370.npy
rock,IMG_7371,test,./data/raw_droh/rock/IMG_7371.JPG,./test/skeleton_final_v2/rock/IMG_7371.npy,Right,./test/skeleton_raw/rock/IMG_7371.npy
rock,IMG_7373,test,./data/raw_droh/rock/IMG_7373.JPG,./test/skeleton_final_v2/rock/IMG_7373.npy,Right,./test/skeleton_raw/rock/IMG_7373.npy
rock,IMG_7402,test,./data/raw_droh/rock/IMG_7402.JPG,./test/skeleton_final_v2/rock/IMG_7402.npy,Right,./test/skeleton_raw/rock/IMG_7402.npy
rock,IMG_7404,test,./data/raw_droh/rock/IMG_7404.JPG,./test/skeleton_final_v2/rock/IMG_7404.npy,Right,./test/skeleton_raw/rock/IMG_7404.npy
rock,IMG_7433,test,./data/raw_droh/rock/IMG_7433.JPG,./test/skeleton_final_v2/rock/IMG_7433.npy,Left,./test/skeleton_raw/rock/IMG_7433.npy
rock,IMG_7436,test,./data/raw_droh/rock/IMG_7436.JPG,./test/skeleton_final_v2/rock/IMG_7436.npy,Left,./test/skeleton_raw/rock/IMG_7436.npy
rock,IMG_7470,test,./data/raw_droh/rock/IMG_7470.JPG,./test/skeleton_final_v2/rock/IMG_7470.npy,Right,./test/skeleton_raw/rock/IMG_7470.npy
rock,IMG_7502,test,./data/raw_droh/rock/IMG_7502.JPG,./test/skeleton_final_v2/rock/IMG_7502.npy,Right,./test/skeleton_raw/rock/IMG_7502.npy
rock,IMG_7503,test,./data/raw_droh/rock/IMG_7503.JPG,./test/skeleton_final_v2/rock/IMG_7503.npy,Right,./test/skeleton_raw/rock/IMG_7503.npy
rock,IMG_7506,test,./data/raw_droh/rock/IMG_7506.JPG,./test/skeleton_final_v2/rock/IMG_7506.npy,Right,./test/skeleton_raw/rock/IMG_7506.npy
rock,IMG_7539,test,./data/raw_droh/rock/IMG_7539.JPG,./test/skeleton_final_v2/rock/IMG_7539.npy,Left,./test/skeleton_raw/rock/IMG_7539.npy
rock,IMG_7568,test,./data/raw_droh/rock/IMG_7568.JPG,./test/skeleton_final_v2/rock/IMG_7568.npy,Left,./test/skeleton_raw/rock/IMG_7568.npy
rock,IMG_7571,test,./data/raw_droh/rock/IMG_7571.JPG,./test/skeleton_final_v2/rock/IMG_7571.npy,Left,./test/skeleton_raw/rock/IMG_7571.npy
rock,IMG_7603,test,./data/raw_droh/rock/IMG_7603.JPG,./test/skeleton_final_v2/rock/IMG_7603.npy,Left,./test/skeleton_raw/rock/IMG_7603.npy
rock,IMG_7635,test,./data/raw_droh/rock/IMG_7635.JPG,./test/skeleton_final_v2/rock/IMG_7635.npy,Left,./test/skeleton_raw/rock/IMG_7635.npy
rock,IMG_7636,test,./data/raw_droh/rock/IMG_7636.JPG,./test/skeleton_final_v2/rock/IMG_7636.npy,Right,./test/skeleton_raw/rock/IMG_7636.npy
rock,IMG_7637,test,./data/raw_droh/rock/IMG_7637.JPG,./test/skeleton_final_v2/rock/IMG_7637.npy,Right,./test/skeleton_raw/rock/IMG_7637.npy
rock,IMG_7638,test,./data/raw_droh/rock/IMG_7638.JPG,./test/skeleton_final_v2/rock/IMG_7638.npy,Right,./test/skeleton_raw/rock/IMG_7638.npy
